data_incendi,codi_comarca,comarca,codi_municipi,termemunic,haarbrades,hanoarbrad,hanoforest,haforestal,source_table
2013-09-13T00:00:00.000,02,Alt Empordà,171387,Portbou,0,0.05,0,0.05,bks7-dkfd
2013-09-14T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0.05,0.01,0,0.06,bks7-dkfd
2013-09-15T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.4,0,0.4,bks7-dkfd
2013-09-16T00:00:00.000,11,Baix Llobregat,080018,Abrera,0,0.01,0,0.01,bks7-dkfd
2013-09-17T00:00:00.000,17,Garraf,082704,Sitges,0.4,0,0,0.4,bks7-dkfd
2013-09-17T00:00:00.000,12,Baix Penedès,430167,"Arboç, l'",0,0.0005,0,0.0005,bks7-dkfd
2013-09-18T00:00:00.000,18,Garrigues,250812,"Espluga Calba, l'",0.01,0,0,0.01,bks7-dkfd
2013-09-19T00:00:00.000,10,Baix Empordà,171241,Pals,0,0.01,0,0.01,bks7-dkfd
2013-09-19T00:00:00.000,30,Ribera d'Ebre,431508,Tivissa,73.1,37.3,55,110.4,bks7-dkfd
2013-09-21T00:00:00.000,07,Bages,081786,Rajadell,0,0.47,0,0.47,bks7-dkfd
2013-09-22T00:00:00.000,03,Alt Penedès,081228,Mediona,0.01,0,0,0.01,bks7-dkfd
2013-09-22T00:00:00.000,30,Ribera d'Ebre,431508,Tivissa,0.006,0,0,0.006,bks7-dkfd
2013-09-22T00:00:00.000,30,Ribera d'Ebre,431508,Tivissa,0.01,0,0,0.01,bks7-dkfd
2013-09-23T00:00:00.000,03,Alt Penedès,081228,Mediona,0,0.01,0,0.01,bks7-dkfd
2013-09-25T00:00:00.000,33,Segrià,250334,Artesa de Lleida,0,0.06,0,0.06,bks7-dkfd
2013-09-25T00:00:00.000,07,Bages,080538,Castellbell i el Vilar,0,0.015,0,0.015,bks7-dkfd
2013-09-25T00:00:00.000,06,Anoia,080214,Bellprat,0,0.06,0,0.06,bks7-dkfd
2013-09-25T00:00:00.000,33,Segrià,250077,Albatàrrec,0,0.05,0,0.05,bks7-dkfd
2013-09-26T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0.72,0,0,0.72,bks7-dkfd
2013-09-27T00:00:00.000,33,Segrià,251207,Lleida,0,0.04,0,0.04,bks7-dkfd
2013-09-27T00:00:00.000,33,Segrià,250194,Almacelles,0.001,0,0,0.001,bks7-dkfd
2013-09-29T00:00:00.000,01,Alt Camp,431613,Valls,0.107,0,0,0.107,bks7-dkfd
2013-09-30T00:00:00.000,38,Urgell,252173,Tàrrega,0,1,0,1,bks7-dkfd
2013-09-30T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0.04,0,0,0.04,bks7-dkfd
2013-10-01T00:00:00.000,37,Terra Alta,430483,Corbera d'Ebre,0.13,0,0.1,0.13,bks7-dkfd
2013-10-02T00:00:00.000,35,Solsonès,251673,Pinós,0,1.8,1.8,1.8,bks7-dkfd
2013-10-02T00:00:00.000,37,Terra Alta,430228,Batea,2.44,0,3.56,2.44,bks7-dkfd
2013-10-03T00:00:00.000,17,Garraf,083073,Vilanova i la Geltrú,0,0.0001,0,0.0001,bks7-dkfd
2013-10-04T00:00:00.000,41,Vallès Oriental,080333,Caldes de Montbui,0.0001,0,0,0.0001,bks7-dkfd
2013-10-09T00:00:00.000,10,Baix Empordà,172057,Ullastret,0.03,0.03,0,0.06,bks7-dkfd
2013-10-11T00:00:00.000,06,Anoia,083020,Vilanova del Camí,0.01,0,0,0.01,bks7-dkfd
2013-10-13T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,0.02,0,0.02,bks7-dkfd
2013-10-16T00:00:00.000,22,Montsià,430043,Alcanar,0,0.04,0.6,0.04,bks7-dkfd
2013-10-16T00:00:00.000,22,Montsià,430629,Freginals,0,0.31,0,0.31,bks7-dkfd
2013-10-17T00:00:00.000,37,Terra Alta,430640,Gandesa,0,0.16,2.14,0.16,bks7-dkfd
2013-10-17T00:00:00.000,23,Noguera,250371,"Avellanes i Santa Linya, les",0,0.44,0,0.44,bks7-dkfd
2013-10-17T00:00:00.000,41,Vallès Oriental,082107,Sant Feliu de Codines,0,0.01,0,0.01,bks7-dkfd
2013-10-17T00:00:00.000,20,Gironès,171557,Salt,0.0002,0,0,0.0002,bks7-dkfd
2013-10-21T00:00:00.000,11,Baix Llobregat,082114,Sant Feliu de Llobregat,0,0.44,0,0.44,bks7-dkfd
2013-10-23T00:00:00.000,03,Alt Penedès,080581,Castellet i la Gornal,0.0015,0,0,0.0015,bks7-dkfd
2013-10-23T00:00:00.000,42,Moianès,082589,Santa Maria d'Oló,0,0.08,0,0.08,bks7-dkfd
2013-10-24T00:00:00.000,20,Gironès,171637,Sant Gregori,0.22,0,0,0.22,bks7-dkfd
2013-10-24T00:00:00.000,32,Segarra,251945,Sant Ramon,0,0.2,0,0.2,bks7-dkfd
2013-10-27T00:00:00.000,36,Tarragonès,431536,Torredembarra,0,0.22,0.1,0.22,bks7-dkfd
2013-10-28T00:00:00.000,33,Segrià,251312,Massalcoreig,0,1.2,0,1.2,bks7-dkfd
2013-10-28T00:00:00.000,02,Alt Empordà,171432,Rabós,0.3,2,0.9,2.3,bks7-dkfd
2013-10-30T00:00:00.000,14,Berguedà,080229,Berga,0,0.33,0,0.33,bks7-dkfd
2013-10-30T00:00:00.000,09,Baix Ebre,439060,"Ampolla, l'",0,0.09,0,0.09,bks7-dkfd
2013-10-30T00:00:00.000,02,Alt Empordà,171208,Palau-saverdera,0,0.03,0,0.03,bks7-dkfd
2013-11-01T00:00:00.000,01,Alt Camp,430363,Cabra del Camp,0.1,0,0,0.1,bks7-dkfd
2013-11-01T00:00:00.000,10,Baix Empordà,172095,Vall-llobrega,0.04,0,0,0.04,bks7-dkfd
2013-11-01T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0,0.075,0,0.075,bks7-dkfd
2013-11-01T00:00:00.000,41,Vallès Oriental,082107,Sant Feliu de Codines,0,0.07,0,0.07,bks7-dkfd
2013-11-02T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0,1.49,0.31,1.49,bks7-dkfd
2013-11-02T00:00:00.000,30,Ribera d'Ebre,431520,"Torre de l'Espanyol, la",1.38,0,0,1.38,bks7-dkfd
2013-11-02T00:00:00.000,23,Noguera,250371,"Avellanes i Santa Linya, les",0.15,0,0,0.15,bks7-dkfd
2013-11-02T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0.025,0,0,0.025,bks7-dkfd
2013-11-03T00:00:00.000,14,Berguedà,083089,Viver i Serrateix,0,0.01,0,0.01,bks7-dkfd
2013-11-03T00:00:00.000,33,Segrià,251207,Lleida,0,0.04,0,0.04,bks7-dkfd
2013-11-03T00:00:00.000,33,Segrià,252542,Vilanova de la Barca,0,0.8,0.6,0.8,bks7-dkfd
2013-11-04T00:00:00.000,10,Baix Empordà,170767,Garrigoles,0.05,0,0,0.05,bks7-dkfd
2013-11-04T00:00:00.000,06,Anoia,080214,Bellprat,0.17,0,0,0.17,bks7-dkfd
2013-11-04T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0.15,0,0,0.15,bks7-dkfd
2013-11-05T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,12.5,1.3,12.5,bks7-dkfd
2013-11-05T00:00:00.000,25,Pallars Jussà,251155,Isona i Conca Dellà,0.12,0,0,0.12,bks7-dkfd
2013-11-05T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,0.01,0,0.01,bks7-dkfd
2013-11-06T00:00:00.000,14,Berguedà,080116,Avià,0,0.045,0,0.045,bks7-dkfd
2013-11-06T00:00:00.000,03,Alt Penedès,081458,Olèrdola,0,7.9,0,7.9,bks7-dkfd
2013-11-06T00:00:00.000,22,Montsià,431362,Sant Carles de la Ràpita,0,0.04,0,0.04,bks7-dkfd
2013-11-06T00:00:00.000,33,Segrià,250117,Alcarràs,0,0.09,0,0.09,bks7-dkfd
2013-11-06T00:00:00.000,02,Alt Empordà,170118,"Armentera, l'",0,0.4,0,0.4,bks7-dkfd
2013-11-07T00:00:00.000,20,Gironès,170736,Fornells de la Selva,0.053,0,0,0.053,bks7-dkfd
2013-11-07T00:00:00.000,28,Pla de l'Estany,171371,Porqueres,0,0.1,0,0.1,bks7-dkfd
2013-11-07T00:00:00.000,06,Anoia,081859,Rubió,0,0.07,0.16,0.07,bks7-dkfd
2013-11-08T00:00:00.000,02,Alt Empordà,171208,Palau-saverdera,0,0.2,0.5,0.2,bks7-dkfd
2013-11-08T00:00:00.000,20,Gironès,171693,Sant Julià de Ramis,0.045,0,0,0.045,bks7-dkfd
2013-11-08T00:00:00.000,36,Tarragonès,431482,Tarragona,0,0.04,0.03,0.04,bks7-dkfd
2013-11-08T00:00:00.000,06,Anoia,082861,"Torre de Claramunt, la",0,0.04,0,0.04,bks7-dkfd
2013-11-09T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,0.005,0,0.005,bks7-dkfd
2013-11-09T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,0.03,0,0.03,bks7-dkfd
2013-11-09T00:00:00.000,20,Gironès,170904,Llambilles,0.0008,0,0,0.0008,bks7-dkfd
2013-11-09T00:00:00.000,20,Gironès,170904,Llambilles,0.0009,0,0,0.0009,bks7-dkfd
2013-11-09T00:00:00.000,20,Gironès,170904,Llambilles,0,0.0006,0,0.0006,bks7-dkfd
2013-11-10T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,0.015,0,0.015,bks7-dkfd
2013-11-10T00:00:00.000,18,Garrigues,250978,Fulleda,0.16,0,0,0.16,bks7-dkfd
2013-11-10T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0,0.02,0,0.02,bks7-dkfd
2013-11-10T00:00:00.000,03,Alt Penedès,082877,Torrelavit,0,0.1,0,0.1,bks7-dkfd
2013-11-10T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0,0.01,0,0.01,bks7-dkfd
2013-11-10T00:00:00.000,22,Montsià,430445,"Sénia, la",0,1.73,0,1.73,bks7-dkfd
2013-11-11T00:00:00.000,20,Gironès,170890,Llagostera,0.44,0,0,0.44,bks7-dkfd
2013-11-11T00:00:00.000,02,Alt Empordà,170470,Castelló d'Empúries,0,0.6,12.4,0.6,bks7-dkfd
2013-11-11T00:00:00.000,29,Priorat,430960,"Morera de Montsant, la",0,0.2,0,0.2,bks7-dkfd
2013-11-11T00:00:00.000,10,Baix Empordà,172327,Vilopriu,431.72,88.64,213.92,520.36,bks7-dkfd
2013-11-11T00:00:00.000,06,Anoia,081653,"Pobla de Claramunt, la",0,0.3,0,0.3,bks7-dkfd
2013-11-11T00:00:00.000,02,Alt Empordà,170519,Cistella,0.05,0,0,0.05,bks7-dkfd
2013-11-11T00:00:00.000,02,Alt Empordà,171404,"Port de la Selva, el",0,0.0025,0,0.0025,bks7-dkfd
2013-11-11T00:00:00.000,25,Pallars Jussà,251155,Isona i Conca Dellà,0,0.24,0,0.24,bks7-dkfd
2013-11-11T00:00:00.000,20,Gironès,170502,Cervià de Ter,2.68,0,0.4,2.68,bks7-dkfd
2013-11-12T00:00:00.000,12,Baix Penedès,431378,Sant Jaume dels Domenys,0.026,0,0,0.026,bks7-dkfd
2013-11-12T00:00:00.000,34,Selva,170078,Amer,0.1,0,0,0.1,bks7-dkfd
2013-11-13T00:00:00.000,29,Priorat,431140,Porrera,0,0.0007,0,0.0007,bks7-dkfd
2013-11-13T00:00:00.000,33,Segrià,251207,Lleida,0,0.015,0,0.015,bks7-dkfd
2013-11-13T00:00:00.000,06,Anoia,081859,Rubió,0,0.02,0.24,0.02,bks7-dkfd
2013-11-13T00:00:00.000,16,Conca de Barberà,431476,Solivella,0,0.14,0.04,0.14,bks7-dkfd
2013-11-13T00:00:00.000,33,Segrià,250387,Aitona,0,0.2,0,0.2,bks7-dkfd
2013-11-14T00:00:00.000,33,Segrià,252326,Torres de Segre,0,0.04,0.01,0.04,bks7-dkfd
2013-11-14T00:00:00.000,08,Baix Camp,430923,Mont-roig del Camp,0,0.9,3.2,0.9,bks7-dkfd
2013-11-15T00:00:00.000,20,Gironès,170792,Girona,0.056,0,0,0.056,bks7-dkfd
2013-11-15T00:00:00.000,05,Alta Ribagorça,251734,"Pont de Suert, el",0,0.01,0,0.01,bks7-dkfd
2013-11-15T00:00:00.000,06,Anoia,081022,Igualada,0,0.03,0,0.03,bks7-dkfd
2013-11-26T00:00:00.000,02,Alt Empordà,170669,Figueres,0,0.2,0,0.2,bks7-dkfd
2013-11-26T00:00:00.000,12,Baix Penedès,431634,"Vendrell, el",0,0.35,0,0.35,bks7-dkfd
2013-11-27T00:00:00.000,21,Maresme,082819,Teià,0,0.01,0,0.01,bks7-dkfd
2013-11-30T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.18,0,0.18,bks7-dkfd
2013-12-01T00:00:00.000,17,Garraf,083073,Vilanova i la Geltrú,0.01,0,0,0.01,bks7-dkfd
2013-12-01T00:00:00.000,09,Baix Ebre,431042,"Perelló, el",0.084,0,0,0.084,bks7-dkfd
2013-12-01T00:00:00.000,21,Maresme,081555,Palafolls,0,0.002,0,0.002,bks7-dkfd
2013-12-02T00:00:00.000,09,Baix Ebre,430252,Benifallet,1.6,1,0,2.6,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.005,0,0,0.005,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.001,0,0,0.001,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.01,0,0,0.01,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.0001,0,0,0.0001,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.04,0,0,0.04,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.03,0,0,0.03,bks7-dkfd
2013-12-03T00:00:00.000,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.04,0,0.1,0.04,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.003,0,0,0.003,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.0005,0,0,0.0005,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.0018,0,0,0.0018,bks7-dkfd
2013-12-03T00:00:00.000,09,Baix Ebre,430252,Benifallet,0,0.002,0,0.002,bks7-dkfd
2013-12-03T00:00:00.000,34,Selva,170237,Blanes,0.0025,0,0,0.0025,bks7-dkfd
2013-12-04T00:00:00.000,03,Alt Penedès,080654,Castellví de la Marca,0,0.01,0,0.01,bks7-dkfd
2013-12-05T00:00:00.000,21,Maresme,082140,Vilassar de Dalt,0,0.01,0,0.01,bks7-dkfd
2013-12-05T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0,0.18,0,0.18,bks7-dkfd
2013-12-05T00:00:00.000,13,Barcelonès,080193,Barcelona,1.04,2.26,0,3.3,bks7-dkfd
2013-12-08T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,0.02,0,0.02,bks7-dkfd
2013-12-10T00:00:00.000,24,Osona,082331,Sant Pere de Torelló,0.55,0,0,0.55,bks7-dkfd
2013-12-10T00:00:00.000,14,Berguedà,080459,Capolat,0,0.45,0,0.45,bks7-dkfd
2013-12-12T00:00:00.000,22,Montsià,430688,Godall,0,0.08,0,0.08,bks7-dkfd
2013-12-14T00:00:00.000,09,Baix Ebre,439060,"Ampolla, l'",0,0.02,0,0.02,bks7-dkfd
2013-12-14T00:00:00.000,20,Gironès,171864,Sarrià de Ter,0.03,0,0.01,0.03,bks7-dkfd
2013-12-14T00:00:00.000,04,Alt Urgell,251654,Peramola,0,0.2,0,0.2,bks7-dkfd
2013-12-15T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0.025,0,0,0.025,bks7-dkfd
2013-12-15T00:00:00.000,03,Alt Penedès,081458,Olèrdola,0.036,0,0,0.036,bks7-dkfd
2013-12-16T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0.001,0,0,0.001,bks7-dkfd
2013-12-16T00:00:00.000,11,Baix Llobregat,081234,Molins de Rei,0,0.0053,0,0.0053,bks7-dkfd
2013-12-16T00:00:00.000,20,Gironès,171557,Salt,0.1,0,0,0.1,bks7-dkfd
2013-12-17T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0.0007,0,0,0.0007,bks7-dkfd
2013-12-18T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0.001,0,0,0.001,bks7-dkfd
2013-12-19T00:00:00.000,34,Selva,170097,Arbúcies,0.08,0,0,0.08,bks7-dkfd
2013-12-29T00:00:00.000,42,Moianès,082397,Sant Quirze Safaja,0,0.0015,0,0.0015,bks7-dkfd
2014-01-04T00:00:00.000,16,Conca de Barberà,431763,Vimbodí i Poblet,0,0.02,0,0.02,bks7-dkfd
2014-01-08T00:00:00.000,39,Val d'Aran,252430,Vielha e Mijaran,0,0.8,0,0.8,bks7-dkfd
2014-01-10T00:00:00.000,31,Ripollès,171077,Molló,0.3,0.67,0,0.97,bks7-dkfd
2014-01-12T00:00:00.000,39,Val d'Aran,252430,Vielha e Mijaran,0,1.6,0,1.6,bks7-dkfd
2014-01-24T00:00:00.000,03,Alt Penedès,080654,Castellví de la Marca,0.073,0,0,0.073,bks7-dkfd
2014-01-25T00:00:00.000,25,Pallars Jussà,252022,Senterada,0,0.04,0,0.04,bks7-dkfd
2014-01-26T00:00:00.000,21,Maresme,080039,Alella,0,0.009,0,0.009,bks7-dkfd
2014-01-26T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0,0.35,0,0.35,bks7-dkfd
2014-01-26T00:00:00.000,21,Maresme,082824,Tiana,0,9.6,0,9.6,bks7-dkfd
2014-01-28T00:00:00.000,33,Segrià,252108,Soses,0,0.065,0,0.065,bks7-dkfd
2014-01-29T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.07,0,0.07,bks7-dkfd
2014-01-31T00:00:00.000,14,Berguedà,082687,Cercs,0.0005,0,0,0.0005,bks7-dkfd
2014-02-01T00:00:00.000,22,Montsià,430629,Freginals,0,0.03,0,0.03,bks7-dkfd
2014-02-01T00:00:00.000,08,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0,0.01,0,0.01,bks7-dkfd
2014-02-04T00:00:00.000,05,Alta Ribagorça,251734,"Pont de Suert, el",0,0.9,0,0.9,bks7-dkfd
2014-02-04T00:00:00.000,09,Baix Ebre,439039,Camarles,0,0.08,0,0.08,bks7-dkfd
2014-02-06T00:00:00.000,41,Vallès Oriental,081810,"Roca del Vallès, la",0.015,0,0,0.015,bks7-dkfd
2014-02-07T00:00:00.000,12,Baix Penedès,430379,Calafell,0,0.33,0,0.33,bks7-dkfd
2014-02-09T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.005,0,0.005,bks7-dkfd
2014-02-12T00:00:00.000,03,Alt Penedès,081228,Mediona,0,0.02,0,0.02,bks7-dkfd
2014-02-12T00:00:00.000,02,Alt Empordà,171289,Pau,0,0.8,0.2,0.8,bks7-dkfd
2014-02-13T00:00:00.000,04,Alt Urgell,250886,Estamariu,0,1.4,0,1.4,bks7-dkfd
2014-02-14T00:00:00.000,11,Baix Llobregat,080771,Esplugues de Llobregat,0,0.0025,0,0.0025,bks7-dkfd
2014-02-14T00:00:00.000,34,Selva,171595,Sant Feliu de Buixalleu,0.41,0,0,0.41,bks7-dkfd
2014-02-14T00:00:00.000,37,Terra Alta,430483,Corbera d'Ebre,0,0.18,0.44,0.18,bks7-dkfd
2014-02-18T00:00:00.000,22,Montsià,430141,Amposta,0,0.05,0,0.05,bks7-dkfd
2014-02-20T00:00:00.000,24,Osona,081516,Oristà,1,0,0,1,bks7-dkfd
2014-02-20T00:00:00.000,02,Alt Empordà,170470,Castelló d'Empúries,0.12,0,0,0.12,bks7-dkfd
2014-02-20T00:00:00.000,16,Conca de Barberà,431460,Senan,0,0.57,0,0.57,bks7-dkfd
2014-02-21T00:00:00.000,07,Bages,081271,Monistrol de Montserrat,0,0.0015,0,0.0015,bks7-dkfd
2014-02-21T00:00:00.000,02,Alt Empordà,171328,Peralada,0.08,0.02,0,0.1,bks7-dkfd
2014-02-22T00:00:00.000,12,Baix Penedès,430287,"Bisbal del Penedès, la",0,0.1,0,0.1,bks7-dkfd
2014-02-22T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0,0.04,0,0.04,bks7-dkfd
2014-02-22T00:00:00.000,13,Barcelonès,080193,Barcelona,0.23,0,0,0.23,bks7-dkfd
2014-02-22T00:00:00.000,24,Osona,081094,Lluçà,0.3,0,0.2,0.3,bks7-dkfd
2014-02-23T00:00:00.000,25,Pallars Jussà,251615,Conca de Dalt,0,0.1,0,0.1,bks7-dkfd
2014-02-23T00:00:00.000,07,Bages,082188,Sant Joan de Vilatorrada,0,0.13,0,0.13,bks7-dkfd
2014-02-25T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0,0.6,0,0.6,bks7-dkfd
2014-02-25T00:00:00.000,38,Urgell,259025,Sant Martí de Riucorb,0,0.28,0.03,0.28,bks7-dkfd
2014-02-27T00:00:00.000,06,Anoia,082264,Sant Martí de Tous,0.26,0,0,0.26,bks7-dkfd
2014-02-28T00:00:00.000,22,Montsià,430629,Freginals,0,5.08,0,5.08,bks7-dkfd
2014-03-02T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0,0.44,0,0.44,bks7-dkfd
2014-03-03T00:00:00.000,41,Vallès Oriental,080961,Granollers,0,0.2,0,0.2,bks7-dkfd
2014-03-03T00:00:00.000,09,Baix Ebre,430069,Aldover,0,0.45,0,0.45,bks7-dkfd
2014-03-04T00:00:00.000,02,Alt Empordà,171523,Roses,0,0.1,0,0.1,bks7-dkfd
2014-03-04T00:00:00.000,22,Montsià,430043,Alcanar,0,0.02,0,0.02,bks7-dkfd
2014-03-04T00:00:00.000,32,Segarra,251431,Montornès de Segarra,0,0.65,0,0.65,bks7-dkfd
2014-03-04T00:00:00.000,38,Urgell,250740,Ciutadilla,0,0.1,0,0.1,bks7-dkfd
2014-03-04T00:00:00.000,21,Maresme,081635,Pineda de Mar,0,0.003,0,0.003,bks7-dkfd
2014-03-05T00:00:00.000,32,Segarra,250729,Cervera,0,0.5,0.01,0.5,bks7-dkfd
2014-03-05T00:00:00.000,25,Pallars Jussà,251155,Isona i Conca Dellà,0,0.11,0,0.11,bks7-dkfd
2014-03-05T00:00:00.000,03,Alt Penedès,080581,Castellet i la Gornal,0,0.06,0,0.06,bks7-dkfd
2014-03-06T00:00:00.000,02,Alt Empordà,171328,Peralada,0,0.03,0,0.03,bks7-dkfd
2014-03-07T00:00:00.000,20,Gironès,171557,Salt,0.1,0.25,0,0.35,bks7-dkfd
2014-03-07T00:00:00.000,03,Alt Penedès,080137,Avinyonet del Penedès,0.0025,0,0,0.0025,bks7-dkfd
2014-03-07T00:00:00.000,29,Priorat,430496,Cornudella de Montsant,0,0.84,0,0.84,bks7-dkfd
2014-03-07T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0,0.67,0,0.67,bks7-dkfd
2014-03-07T00:00:00.000,42,Moianès,082589,Santa Maria d'Oló,0.01,0,0,0.01,bks7-dkfd
2014-03-07T00:00:00.000,29,Priorat,430350,Cabacés,0.18,0,0,0.18,bks7-dkfd
2014-03-07T00:00:00.000,42,Moianès,080706,Collsuspina,0,0.3,0,0.3,bks7-dkfd
2014-03-08T00:00:00.000,16,Conca de Barberà,431476,Solivella,0.25,0.88,0.39,1.13,bks7-dkfd
2014-03-08T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0.05,0,0.26,0.05,bks7-dkfd
2014-03-08T00:00:00.000,03,Alt Penedès,082227,Sant Llorenç d'Hortons,0,0.6,0,0.6,bks7-dkfd
2014-03-08T00:00:00.000,21,Maresme,080095,Argentona,0.01,0,0,0.01,bks7-dkfd
2014-03-08T00:00:00.000,07,Bages,081918,Sallent,0,0.2,0,0.2,bks7-dkfd
2014-03-09T00:00:00.000,22,Montsià,431567,Ulldecona,0,0.27,0,0.27,bks7-dkfd
2014-03-09T00:00:00.000,04,Alt Urgell,251403,Montferrer i Castellbò,0,0.268,0,0.268,bks7-dkfd
2014-03-09T00:00:00.000,23,Noguera,250349,Artesa de Segre,1.24,0,0,1.24,bks7-dkfd
2014-03-09T00:00:00.000,14,Berguedà,080522,Castellar de n'Hug,0,0.25,0,0.25,bks7-dkfd
2014-03-09T00:00:00.000,11,Baix Llobregat,080018,Abrera,0,0.48,0,0.48,bks7-dkfd
2014-03-09T00:00:00.000,10,Baix Empordà,170681,Foixà,0.28,0,0,0.28,bks7-dkfd
2014-03-09T00:00:00.000,14,Berguedà,080522,Castellar de n'Hug,0,0.15,0,0.15,bks7-dkfd
2014-03-09T00:00:00.000,02,Alt Empordà,170470,Castelló d'Empúries,0.04,0,0,0.04,bks7-dkfd
2014-03-10T00:00:00.000,06,Anoia,081043,"Llacuna, la",0,0.22,0,0.22,bks7-dkfd
2014-03-10T00:00:00.000,41,Vallès Oriental,080235,Bigues i Riells,0.03,0,0.7,0.03,bks7-dkfd
2014-03-10T00:00:00.000,20,Gironès,170405,Canet d'Adri,0.85,0,0,0.85,bks7-dkfd
2014-03-10T00:00:00.000,29,Priorat,431541,Torroja del Priorat,0,1.12,0,1.12,bks7-dkfd
2014-03-10T00:00:00.000,06,Anoia,083020,Vilanova del Camí,0,0.01,0,0.01,bks7-dkfd
2014-03-10T00:00:00.000,35,Solsonès,251484,Odèn,0,0.4,0,0.4,bks7-dkfd
2014-03-10T00:00:00.000,41,Vallès Oriental,080462,Cardedeu,0,0.006,0,0.006,bks7-dkfd
2014-03-11T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.02,0,0.02,bks7-dkfd
2014-03-11T00:00:00.000,08,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0,0.1,0,0.1,bks7-dkfd
2014-03-12T00:00:00.000,03,Alt Penedès,082515,Santa Margarida i els Monjos,0,0.1,0,0.1,bks7-dkfd
2014-03-12T00:00:00.000,41,Vallès Oriental,081810,"Roca del Vallès, la",0,0.2,0,0.2,bks7-dkfd
2014-03-12T00:00:00.000,40,Vallès Occidental,082798,Terrassa,1.4,0.1,0.1,1.5,bks7-dkfd
2014-03-12T00:00:00.000,04,Alt Urgell,251850,Ribera d'Urgellet,0,2.2,0,2.2,bks7-dkfd
2014-03-12T00:00:00.000,14,Berguedà,082687,Cercs,0,0.41,0,0.41,bks7-dkfd
2014-03-12T00:00:00.000,35,Solsonès,251863,Riner,0,0.51,0,0.51,bks7-dkfd
2014-03-12T00:00:00.000,14,Berguedà,082687,Cercs,0.75,0,0,0.75,bks7-dkfd
2014-03-12T00:00:00.000,24,Osona,081094,Lluçà,1.7,0,0,1.7,bks7-dkfd
2014-03-12T00:00:00.000,25,Pallars Jussà,251155,Isona i Conca Dellà,1.1,2.5,0,3.6,bks7-dkfd
2014-03-13T00:00:00.000,24,Osona,081995,Sant Bartomeu del Grau,0.8,0,0,0.8,bks7-dkfd
2014-03-13T00:00:00.000,31,Ripollès,170366,Campdevànol,0,0.1,0,0.1,bks7-dkfd
2014-03-13T00:00:00.000,04,Alt Urgell,251654,Peramola,0.45,0.05,0,0.5,bks7-dkfd
2014-03-13T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0,0.11,0,0.11,bks7-dkfd
2014-03-13T00:00:00.000,19,Garrotxa,171096,Montagut i Oix,0.04,0.16,0,0.2,bks7-dkfd
2014-03-14T00:00:00.000,41,Vallès Oriental,082107,Sant Feliu de Codines,0.0025,0,0,0.0025,bks7-dkfd
